elapsed_ms,cpu_percent,cpu_time_seconds,memory_bytes,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes,process_count,thread_count,gpu_percent,vram_bytes,phase,scenario,target_count,fault_injection
293176.414551,0.4476726811216334,2.63935,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293308.642301,0.4825008366246241,2.639988,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293431.009343,0.44456414987958925,2.640532,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293559.985926,0.45434604202547174,2.641118,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293695.287885,0.41388905536845627,2.641678,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293823.114552,0.49129028765167665,2.642306,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
293954.12526,0.4381321258105501,2.64288,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,97,False
294062.479968,0.5288187385454047,2.643453,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,98,False
294211.99101,0.40465238681150023,2.644058,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,98,False
294343.792677,0.4582643101168431,2.644662,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
294454.453302,0.5322579734211448,2.645251,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
294601.791219,0.4119781332323465,2.645858,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
294721.484969,0.4753798757245401,2.646427,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
294843.092969,0.5246365370698609,2.647065,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
294963.937052,0.4907149653325133,2.647658,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
295118.089969,0.4190644021352813,2.648304,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
295243.869511,0.4714598181633096,2.648897,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
295383.968177,0.46966899741932405,2.649555,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
295512.591761,0.4890238480681665,2.650184,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
295622.938094,0.516555452730977,2.650754,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
295769.316677,0.39486650857931,2.651332,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
295899.784428,0.482111475961589,2.651961,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
296029.398303,0.45905579167363314,2.652556,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
296147.016844,0.524577158289734,2.653173,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
296276.661469,0.4566328916452556,2.653765,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
296411.650886,0.4481832823977518,2.65437,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
296548.634053,0.4248697214016686,2.654952,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
296666.166553,0.49092804117995253,2.655529,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
296795.021553,0.4749524659499708,2.656141,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
296928.701261,0.43686510745514034,2.656725,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
297047.755136,0.5342119271632955,2.657361,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
297187.184303,0.3973343683536211,2.657915,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
297320.075387,0.4552600383635886,2.65852,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
297456.815512,0.43951985563829904,2.659121,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
297573.056137,0.535096916418287,2.659743,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,103,False
297717.442137,0.38992700123256213,2.660306,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
297845.99547,0.4410620765470206,2.660873,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
297965.931512,0.4902613011024934,2.661461,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
298096.146387,0.451561313559632,2.662049,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
298230.149845,0.4634208767954038,2.66267,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
298358.522387,0.45648391071059213,2.663256,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
298491.326804,0.4465212930378992,2.663849,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
298620.023179,0.464659552376746,2.664447,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
298748.427971,0.8005931741237562,2.665475,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
298862.986762,0.8929912676889162,2.666498,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
299005.258054,0.5552771672308215,2.667288,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
299135.175554,0.4910808782495941,2.667926,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
299262.982679,0.5696083062662288,2.668654,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
299391.161346,0.44547194425097053,2.669225,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
299521.166638,0.4576736768531878,2.66982,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
299650.576263,0.4481892285831158,2.6704,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,107,False
299780.767888,0.5115536425636269,2.671066,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,109,False
299901.207013,0.4774196092839368,2.671641,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,109,False
300026.264138,0.4821796439026639,2.672244,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
300153.286138,0.49046621845037885,2.672867,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
300295.601346,0.4616512944982715,2.673524,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
300430.289763,0.4321084269630123,2.674106,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
300561.678263,0.4657941905112205,2.674718,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
300688.462513,0.47324490226501637,2.675318,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
300819.140138,0.44843178011553053,2.675904,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
300947.810305,0.500504518658056,2.676548,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
301065.876138,0.524283769716786,2.677167,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
301204.706472,0.4271400802077504,2.67776,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
301325.150722,0.46660591933608403,2.678322,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
301462.467972,0.4260207657814715,2.678907,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
301588.925514,0.46418741873054364,2.679494,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
301709.339764,0.4725354349672416,2.680063,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
301844.385389,0.4961286231967518,2.680733,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
301976.105055,0.4858803696023279,2.681373,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
302105.222805,0.46546659928636747,2.681974,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
302235.322264,0.4619542653133351,2.682575,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
302359.167056,0.48609230172570644,2.683177,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
302486.427097,0.4510449591948917,2.683751,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
302617.130181,0.44910952521969044,2.684338,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
302747.145139,0.46994592729871826,2.684949,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
302884.774264,0.4345010549184982,2.685547,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
302993.550806,0.5341225132896232,2.686128,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
303136.229264,0.40160232177426014,2.686701,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
303272.826431,0.44656855877545354,2.687311,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
303400.389348,0.46486864203668826,2.687904,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
303528.645181,0.464696213855489,2.6885,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
303657.709973,0.4555851296765991,2.689088,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,119,False
303770.932181,0.5272817149087559,2.689685,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,119,False
303913.832306,0.41077640764858486,2.690272,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304043.167931,0.4438065691489505,2.690846,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,121,False
304172.561806,0.5062063409107056,2.691501,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304290.82239,0.5056629857329762,2.692099,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304433.003682,0.4430962689522687,2.692729,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304558.991723,0.4921101995705013,2.693349,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304697.43614,0.4384431045710021,2.693956,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304810.134848,0.529731006321704,2.694553,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
304929.760057,0.4915351913826399,2.695141,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,120,False
305083.422182,0.38265773039389694,2.695729,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,119,False
305212.948557,0.5049164697150927,2.696383,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,119,False
305325.521265,0.548978532168054,2.697001,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,119,False
305444.710265,0.5604544043491169,2.697669,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,118,False
305598.538474,0.37704397897543424,2.698249,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
305728.137182,0.46296757834957264,2.698849,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,117,False
305856.549974,0.5124100097442374,2.699507,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
305973.534974,0.5137410779160351,2.700108,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,116,False
306112.570099,0.4293878974827106,2.700705,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
306240.320516,0.45792414125744707,2.70129,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
306359.633557,0.5372421946733313,2.701931,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
306477.285349,0.5252788669804412,2.702549,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
306608.098141,0.44720397069428625,2.703134,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
306748.152266,0.46696232617206557,2.703788,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
306870.650974,0.4857194085672505,2.704383,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
307009.826474,0.4210511189111571,2.704969,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
307128.239141,0.4948794878505298,2.705555,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
307265.965058,0.41096114103205894,2.706121,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
307394.341183,0.47282935203101367,2.706728,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
307524.420558,0.48047586329491176,2.707353,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
307648.037058,0.4910347728661013,2.70796,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
307780.57535,0.4459088698683458,2.708551,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
307909.631642,0.45638999143115994,2.70914,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
308037.853142,0.4570216383365921,2.709726,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,115,False
308157.585392,0.48775496994365514,2.71031,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
308279.057975,0.4815901543804445,2.710895,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
308423.633225,0.38664985881053376,2.711454,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
308565.321809,0.4149946194677427,2.712042,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,114,False
308707.991017,0.7955465765255444,2.713177,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
308859.874975,0.42005752839277233,2.713815,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
308982.393434,0.5019651773454433,2.71443,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
309108.973725,0.5387884595713636,2.715112,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
309243.441226,0.4506665145802661,2.715718,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
309360.173309,0.518280822591154,2.716323,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
309487.487059,0.48855681338417917,2.716945,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
309644.821392,0.4601665677128125,2.717669,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
309774.992184,0.4655422239424713,2.718275,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
309903.127518,0.4940089358955912,2.718908,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
310033.754768,0.4317628978641371,2.719472,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
310155.485726,0.4879613286210919,2.720066,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
310291.064351,0.45213616821971353,2.720679,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
310419.092768,0.470208110125871,2.721281,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
310550.056101,0.46348850941356556,2.721888,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
310680.415018,0.500157576485617,2.72254,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
310804.693768,0.45864638966853266,2.72311,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,113,False
310938.999435,0.4646118171616213,2.723734,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,112,False
311068.066851,0.46254896743261575,2.724331,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
311197.283935,0.4519526226116989,2.724915,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
311326.024727,0.4769273129838058,2.725529,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
311433.592643,0.5615057188614204,2.726133,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,111,False
311583.849227,0.453224731902699,2.726814,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
311711.832143,0.4750634061187665,2.727422,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,109,False
311837.053393,0.49512363117287594,2.728042,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
311957.778352,0.49119917282414466,2.728635,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,110,False
312102.690269,0.4133545483355893,2.729234,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,109,False
312222.104977,0.49575132738267713,2.729826,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,108,False
312367.592769,0.4158424508908243,2.730431,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,108,False
312491.061394,0.5385983686140003,2.731096,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,107,False
312626.644894,0.41819247917350283,2.731663,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
312754.373769,0.47444244694074417,2.732269,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,107,False
312873.254644,0.4904068884080624,2.732852,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,107,False
313017.752435,0.42145973013546195,2.733461,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,107,False
313142.51881,0.468074831860682,2.734045,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,106,False
313274.02006,0.44486269141932705,2.73463,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
313402.729311,0.4638361231703218,2.735227,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
313542.421644,0.46244485014087816,2.735873,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
313660.851186,0.48214321389495635,2.736444,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
313789.740186,0.48258579087424097,2.737066,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,104,False
313926.508519,0.415300813822087,2.737634,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
314043.241686,0.5259859008195285,2.738248,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,105,False
314164.937894,0.47906176337045614,2.738831,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,103,False
314295.920394,0.43211879449549856,2.739397,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
314442.138186,0.41992153731887455,2.740011,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,102,False
314554.091519,0.5359375946403793,2.740611,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
314679.533978,0.4783069502806334,2.741211,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,101,False
314803.814395,0.4771467736548452,2.741804,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
314931.826853,0.4538620764550453,2.742385,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
315057.659978,0.4641067286534591,2.742969,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
315198.487978,0.4338625841452972,2.74358,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,100,False
315344.625311,0.3886754933456339,2.744148,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
315474.54802,0.5310849853046702,2.744838,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
315598.55927,0.5088248042010916,2.745469,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
315729.884812,0.4416505663462231,2.746049,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
315845.892062,0.5611718233127301,2.7467,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
315990.124603,0.4132215905423305,2.747296,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,99,False
316112.640062,0.47993943360244273,2.747884,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,98,False
316243.126062,0.4613521757125006,2.748486,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,97,False
316386.027979,0.4030736690535004,2.749062,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,94,False
316501.776562,0.654867628055765,2.74982,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,93,False
316622.23652,0.5205049133420012,2.750447,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,93,False
316764.343604,0.42221681221742186,2.751047,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,93,False
316903.160021,0.45887944219178395,2.751684,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,93,False
317044.563062,0.4066390623098355,2.752259,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,93,False
317173.067062,0.4661333499344722,2.752858,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,92,False
317304.138021,0.43030126910128963,2.753422,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,92,False
317433.188687,0.44711121444334706,2.753999,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,92,False
317567.307188,0.4384182611763853,2.754587,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,92,False
317698.159104,0.4998016230804999,2.755241,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,92,False
317826.036396,0.4668538023153936,2.755838,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,91,False
317955.224979,0.4566967036091049,2.756428,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
318080.545396,0.48515638118226173,2.757036,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
318214.56648,0.4424676941131797,2.757629,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
318331.821063,0.513412767840187,2.758231,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
318477.81648,0.3856285433946815,2.758794,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
318597.532146,0.5153878524136429,2.759411,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
318732.74698,0.4437382957552822,2.760011,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
318863.655146,0.4476420516044794,2.760597,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
318975.593522,0.5047420019743065,2.761162,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
319122.435313,0.3943019191312255,2.761741,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
319252.627355,0.5107839079750648,2.762406,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
319367.680438,0.5049842949449191,2.762987,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
319501.589813,0.43462229586246853,2.763569,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,85,False
319635.517105,0.4338174776205754,2.76415,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,84,False
319756.617605,0.4781152844126219,2.764729,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,85,False
319867.177855,0.5291232608465137,2.765314,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,86,False
320005.580564,0.4277372923387994,2.765906,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,86,False
320140.433105,0.4278747702646758,2.766483,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,86,False
320297.084481,0.3830161057761369,2.767083,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
320426.321647,0.44646599570268175,2.76766,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
320557.259939,0.4345558440612939,2.768229,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
320689.740522,0.43780000575650163,2.768809,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
320801.300939,0.5145194105897367,2.769383,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
320951.130314,0.3630796697911208,2.769927,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
321062.165273,0.4971407248413411,2.770479,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
321183.870523,0.48970771597795737,2.771075,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
321331.434689,0.3747522281256451,2.771628,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
321453.011189,0.47295324343108425,2.772203,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
321568.530939,0.4977503846744753,2.772778,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,87,False
321716.36844,0.3943519039866469,2.773361,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
321856.405565,0.42417323263383433,2.773955,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
321987.760273,0.4430750970875612,2.774537,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
322115.997023,0.4819211341520939,2.775155,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,88,False
322227.31919,0.5380779193781219,2.775754,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
322371.524523,0.37238567314289944,2.776291,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
322502.132482,0.43259232004377823,2.776856,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
322617.167815,0.4824604628213326,2.777411,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
322737.806732,0.46336622866067023,2.77797,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
322856.462357,0.4719540266212545,2.77853,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
323005.196398,0.35634075187933567,2.77906,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,89,False
323147.194524,0.42747043013794717,2.779667,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
323274.11344,0.41128621048113384,2.780189,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
323375.43194,0.5408686468905194,2.780737,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
323518.158232,0.37694526527750716,2.781275,17391616,10149888,0,,,1,,,,delivery,motchallenge-source-mot20-03,90,False
